,GENE ID
28155,ENSG00000201524
28156,ENSG00000199791
28157,ENSG00000207135
28158,ENSG00000252628
28159,ENSG00000201162
28160,ENSG00000207412
28161,ENSG00000207222
28162,ENSG00000200869
28163,ENSG00000206906
28164,ENSG00000212460
28165,ENSG00000201065
28166,ENSG00000199529
28167,ENSG00000207068
28168,ENSG00000253026
28169,ENSG00000207149
28170,ENSG00000212526
28171,ENSG00000276577
28172,ENSG00000206730
28173,ENSG00000252062
28174,ENSG00000251763
28175,ENSG00000206671
28176,ENSG00000207026
28177,ENSG00000251973
28178,ENSG00000206970
28179,ENSG00000251882
28180,ENSG00000207457
28181,ENSG00000206614
28182,ENSG00000200774
28183,ENSG00000252157
28184,ENSG00000207060
28185,ENSG00000206921
28186,ENSG00000212370
28187,ENSG00000206815
28188,ENSG00000206743
28189,ENSG00000200345
28190,ENSG00000199986
28191,ENSG00000202300
28192,ENSG00000251727
28193,ENSG00000277341
28194,ENSG00000199855
28195,ENSG00000251908
28196,ENSG00000199905
28197,ENSG00000212623
28198,ENSG00000253063
28199,ENSG00000199865
28200,ENSG00000251954
28201,ENSG00000202186
28202,ENSG00000238478
28203,ENSG00000202485
28204,ENSG00000199219
28205,ENSG00000200942
28206,ENSG00000199289
28207,ENSG00000252338
28208,ENSG00000252377
28209,ENSG00000207156
28210,ENSG00000252362
28211,ENSG00000251854
28212,ENSG00000200101
28213,ENSG00000200389
28214,ENSG00000212541
28215,ENSG00000200366
28216,ENSG00000201308
28217,ENSG00000251913
28218,ENSG00000206935
28219,ENSG00000223313
28220,ENSG00000207090
28221,ENSG00000251865
28222,ENSG00000222522
28223,ENSG00000207448
28224,ENSG00000252472
28225,ENSG00000201367
28226,ENSG00000252113
28227,ENSG00000206997
28228,ENSG00000200555
28229,ENSG00000201815
28230,ENSG00000200295
28231,ENSG00000252735
28232,ENSG00000200253
28233,ENSG00000212482
28234,ENSG00000252503
28235,ENSG00000207045
28236,ENSG00000206871
28237,ENSG00000201747
28238,ENSG00000207453
28239,ENSG00000200254
28240,ENSG00000253086
28241,ENSG00000275030
28242,ENSG00000252474
28243,ENSG00000207352
28244,ENSG00000207440
28245,ENSG00000252214
28246,ENSG00000199446
28247,ENSG00000200146
28248,ENSG00000199551
28249,ENSG00000206718
28250,ENSG00000252082
28251,ENSG00000252892
28252,ENSG00000207162
28253,ENSG00000212359
28254,ENSG00000252470
28255,ENSG00000199739
28256,ENSG00000200917
28257,ENSG00000222398
28258,ENSG00000207515
28259,ENSG00000199468
28260,ENSG00000252651
28261,ENSG00000201382
28262,ENSG00000251960
28263,ENSG00000200877
28264,ENSG00000252031
28265,ENSG00000199601
28266,ENSG00000201742
28267,ENSG00000222915
28268,ENSG00000222869
28269,ENSG00000252599
28270,ENSG00000252555
28271,ENSG00000252860
28272,ENSG00000206855
28273,ENSG00000252533
28274,ENSG00000206665
28275,ENSG00000206992
28276,ENSG00000223258
28277,ENSG00000212156
28278,ENSG00000252756
28279,ENSG00000212282
28280,ENSG00000252688
28281,ENSG00000202029
28282,ENSG00000252023
28283,ENSG00000199859
28284,ENSG00000251821
28285,ENSG00000222282
28286,ENSG00000253074
28287,ENSG00000212584
28288,ENSG00000222213
28289,ENSG00000252294
28290,ENSG00000201909
28291,ENSG00000207122
28292,ENSG00000223265
28293,ENSG00000201586
28294,ENSG00000200814
28295,ENSG00000202265
28296,ENSG00000202490
28297,ENSG00000200887
28298,ENSG00000238529
28299,ENSG00000199394
28300,ENSG00000207270
28301,ENSG00000223087
28302,ENSG00000223335
28303,ENSG00000212219
28304,ENSG00000199963
28305,ENSG00000207452
28306,ENSG00000223215
28307,ENSG00000206654
28308,ENSG00000202329
28309,ENSG00000206991
28310,ENSG00000207003
28311,ENSG00000252718
28312,ENSG00000222344
28313,ENSG00000207097
28314,ENSG00000251874
28315,ENSG00000207081
28316,ENSG00000251956
28317,ENSG00000200388
28318,ENSG00000202016
28319,ENSG00000206744
28320,ENSG00000201622
28321,ENSG00000206999
28322,ENSG00000200013
28323,ENSG00000200281
28324,ENSG00000238658
28325,ENSG00000200224
28326,ENSG00000200902
28327,ENSG00000222607
28328,ENSG00000206788
28329,ENSG00000212560
28330,ENSG00000200790
28331,ENSG00000251711
28332,ENSG00000199482
28333,ENSG00000239189
28334,ENSG00000252460
28335,ENSG00000207328
28336,ENSG00000206777
28337,ENSG00000252391
28338,ENSG00000206801
28339,ENSG00000200563
28340,ENSG00000206733
28341,ENSG00000200029
28342,ENSG00000206745
28343,ENSG00000212457
28344,ENSG00000201519
28345,ENSG00000201441
28346,ENSG00000201113
28347,ENSG00000222122
28348,ENSG00000207192
28349,ENSG00000202528
28350,ENSG00000222972
28351,ENSG00000202358
28352,ENSG00000199944
28353,ENSG00000201243
28354,ENSG00000199728
28355,ENSG00000252594
28356,ENSG00000206631
28357,ENSG00000207336
28358,ENSG00000252263
28359,ENSG00000201436
28360,ENSG00000199279
28361,ENSG00000206980
28362,ENSG00000212407
28363,ENSG00000199251
28364,ENSG00000207369
28365,ENSG00000200369
28366,ENSG00000252995
28367,ENSG00000201050
28368,ENSG00000202445
28369,ENSG00000201182
28370,ENSG00000206638
28371,ENSG00000201954
28372,ENSG00000200701
28373,ENSG00000206963
28374,ENSG00000252723
28375,ENSG00000252641
28376,ENSG00000212305
28377,ENSG00000207333
28378,ENSG00000200882
28379,ENSG00000200713
28380,ENSG00000222761
28381,ENSG00000252897
28382,ENSG00000201709
28383,ENSG00000252252
28384,ENSG00000206924
28385,ENSG00000202112
28386,ENSG00000207225
28387,ENSG00000251943
28388,ENSG00000200941
28389,ENSG00000212459
28390,ENSG00000212136
28391,ENSG00000200218
28392,ENSG00000200393
28393,ENSG00000252890
28394,ENSG00000212345
28395,ENSG00000206786
28396,ENSG00000201852
28397,ENSG00000252755
28398,ENSG00000201032
28399,ENSG00000222533
28400,ENSG00000253038
28401,ENSG00000201517
28402,ENSG00000206944
28403,ENSG00000253066
28404,ENSG00000222356
28405,ENSG00000253064
28406,ENSG00000222490
28407,ENSG00000207492
28408,ENSG00000252772
28409,ENSG00000202074
28410,ENSG00000202491
28411,ENSG00000239190
28412,ENSG00000251975
28413,ENSG00000252480
28414,ENSG00000252172
28415,ENSG00000222087
28416,ENSG00000223309
28417,ENSG00000206700
28418,ENSG00000212260
28419,ENSG00000252371
28420,ENSG00000201550
28421,ENSG00000200462
28422,ENSG00000202245
28423,ENSG00000207128
28424,ENSG00000206681
28425,ENSG00000253022
28426,ENSG00000251842
28427,ENSG00000222691
28428,ENSG00000222544
28429,ENSG00000202240
28430,ENSG00000207261
28431,ENSG00000212340
28432,ENSG00000201604
28433,ENSG00000206616
28434,ENSG00000202159
28435,ENSG00000201021
28436,ENSG00000202427
28437,ENSG00000200216
28438,ENSG00000206839
28439,ENSG00000212230
28440,ENSG00000207378
28441,ENSG00000238489
28442,ENSG00000212248
28443,ENSG00000252191
28444,ENSG00000252185
28445,ENSG00000200796
28446,ENSG00000212468
28447,ENSG00000201270
28448,ENSG00000206724
28449,ENSG00000222266
28450,ENSG00000252101
28451,ENSG00000252549
28452,ENSG00000251887
28453,ENSG00000206875
28454,ENSG00000252916
28455,ENSG00000212167
28456,ENSG00000252205
28457,ENSG00000252725
28458,ENSG00000199348
28459,ENSG00000206859
28460,ENSG00000207414
28461,ENSG00000207136
28462,ENSG00000200799
28463,ENSG00000207511
28464,ENSG00000251851
28465,ENSG00000200108
28466,ENSG00000238619
28467,ENSG00000201273
28468,ENSG00000201135
28469,ENSG00000200139
28470,ENSG00000212332
28471,ENSG00000252186
28472,ENSG00000252661
28473,ENSG00000252519
28474,ENSG00000207058
28475,ENSG00000223256
28476,ENSG00000252658
28477,ENSG00000206759
28478,ENSG00000212269
28479,ENSG00000252914
28480,ENSG00000207208
28481,ENSG00000222399
28482,ENSG00000200360
28483,ENSG00000206960
28484,ENSG00000253070
28485,ENSG00000252132
28486,ENSG00000212388
28487,ENSG00000199971
28488,ENSG00000252721
28489,ENSG00000200437
28490,ENSG00000207202
28491,ENSG00000200957
28492,ENSG00000251843
28493,ENSG00000207013
28494,ENSG00000202513
28495,ENSG00000202017
28496,ENSG00000252614
28497,ENSG00000212535
28498,ENSG00000207190
28499,ENSG00000200871
28500,ENSG00000206796
28501,ENSG00000200048
28502,ENSG00000207422
28503,ENSG00000206807
28504,ENSG00000212216
28505,ENSG00000212385
28506,ENSG00000201707
28507,ENSG00000200986
28508,ENSG00000207000
28509,ENSG00000212297
28510,ENSG00000199577
28511,ENSG00000212344
28512,ENSG00000200594
28513,ENSG00000252636
28514,ENSG00000202423
28515,ENSG00000201746
28516,ENSG00000200570
28517,ENSG00000252162
28518,ENSG00000207278
28519,ENSG00000200189
28520,ENSG00000200356
28521,ENSG00000199237
28522,ENSG00000252783
28523,ENSG00000199790
28524,ENSG00000212358
28525,ENSG00000200269
28526,ENSG00000200217
28527,ENSG00000253084
28528,ENSG00000206599
28529,ENSG00000206996
28530,ENSG00000207183
28531,ENSG00000252984
28532,ENSG00000199448
28533,ENSG00000223047
28534,ENSG00000251757
28535,ENSG00000206818
28536,ENSG00000252743
28537,ENSG00000207295
28538,ENSG00000201176
28539,ENSG00000200906
28540,ENSG00000222327
28541,ENSG00000252768
28542,ENSG00000251702
28543,ENSG00000199306
28544,ENSG00000199598
28545,ENSG00000222792
28546,ENSG00000252554
28547,ENSG00000199674
28548,ENSG00000251798
28549,ENSG00000252065
28550,ENSG00000201642
28551,ENSG00000274607
28552,ENSG00000201826
28553,ENSG00000207138
28554,ENSG00000251931
28555,ENSG00000200703
28556,ENSG00000199260
28557,ENSG00000252297
28558,ENSG00000212597
28559,ENSG00000206595
28560,ENSG00000207308
28561,ENSG00000201198
28562,ENSG00000207256
28563,ENSG00000252622
28564,ENSG00000212327
28565,ENSG00000207327
28566,ENSG00000200759
28567,ENSG00000252416
28568,ENSG00000207046
28569,ENSG00000222592
28570,ENSG00000199880
28571,ENSG00000252998
28572,ENSG00000206848
28573,ENSG00000207007
28574,ENSG00000222267
28575,ENSG00000238444
28576,ENSG00000252903
28577,ENSG00000206852
28578,ENSG00000199246
28579,ENSG00000252944
28580,ENSG00000202497
28581,ENSG00000200817
28582,ENSG00000207227
28583,ENSG00000207323
28584,ENSG00000253021
28585,ENSG00000212572
28586,ENSG00000252015
28587,ENSG00000207163
28588,ENSG00000207431
28589,ENSG00000212226
28590,ENSG00000222092
28591,ENSG00000252867
28592,ENSG00000212146
28593,ENSG00000252332
28594,ENSG00000200670
28595,ENSG00000212215
28596,ENSG00000252558
28597,ENSG00000201813
28598,ENSG00000251897
28599,ENSG00000252103
28600,ENSG00000212521
28601,ENSG00000252540
28602,ENSG00000222858
28603,ENSG00000207089
28604,ENSG00000252562
28605,ENSG00000201623
28606,ENSG00000199796
28607,ENSG00000207359
28608,ENSG00000206802
28609,ENSG00000252008
28610,ENSG00000252685
28611,ENSG00000207158
28612,ENSG00000212240
28613,ENSG00000200720
28614,ENSG00000212410
28615,ENSG00000207153
28616,ENSG00000202024
28617,ENSG00000222303
28618,ENSG00000206732
28619,ENSG00000207053
28620,ENSG00000223217
28621,ENSG00000207364
28622,ENSG00000200303
28623,ENSG00000252155
28624,ENSG00000199872
28625,ENSG00000252769
28626,ENSG00000200893
28627,ENSG00000206674
28628,ENSG00000206605
28629,ENSG00000252073
28630,ENSG00000252183
28631,ENSG00000206767
28632,ENSG00000207381
28633,ENSG00000199603
28634,ENSG00000212466
28635,ENSG00000238941
28636,ENSG00000223287
28637,ENSG00000222429
28638,ENSG00000239030
28639,ENSG00000200522
28640,ENSG00000252804
28641,ENSG00000207402
28642,ENSG00000200926
28643,ENSG00000200763
28644,ENSG00000252333
28645,ENSG00000252530
28646,ENSG00000252288
28647,ENSG00000201894
28648,ENSG00000206803
28649,ENSG00000206627
28650,ENSG00000252121
28651,ENSG00000252729
28652,ENSG00000212510
28653,ENSG00000201560
28654,ENSG00000206826
28655,ENSG00000207023
28656,ENSG00000251895
28657,ENSG00000252220
28658,ENSG00000201241
28659,ENSG00000206623
28660,ENSG00000252734
28661,ENSG00000252025
28662,ENSG00000251813
28663,ENSG00000200106
28664,ENSG00000222114
28665,ENSG00000200003
28666,ENSG00000207490
28667,ENSG00000253437
28668,ENSG00000199626
28669,ENSG00000201255
28670,ENSG00000251977
28671,ENSG00000200213
28672,ENSG00000252962
28673,ENSG00000222439
28674,ENSG00000212546
28675,ENSG00000202308
28676,ENSG00000207456
28677,ENSG00000251703
28678,ENSG00000251754
28679,ENSG00000212368
28680,ENSG00000223197
28681,ENSG00000252908
28682,ENSG00000252393
28683,ENSG00000207248
28684,ENSG00000252807
28685,ENSG00000252395
28686,ENSG00000206887
28687,ENSG00000212298
28688,ENSG00000199627
28689,ENSG00000207399
28690,ENSG00000252415
28691,ENSG00000206907
28692,ENSG00000238456
28693,ENSG00000252930
28694,ENSG00000252498
28695,ENSG00000200483
28696,ENSG00000252386
28697,ENSG00000201294
28698,ENSG00000200554
28699,ENSG00000200132
28700,ENSG00000201919
28701,ENSG00000251946
28702,ENSG00000206926
28703,ENSG00000222561
28704,ENSG00000207194
28705,ENSG00000206725
28706,ENSG00000252973
28707,ENSG00000206836
28708,ENSG00000207504
28709,ENSG00000206827
28710,ENSG00000202205
28711,ENSG00000207206
28712,ENSG00000206686
28713,ENSG00000238680
28714,ENSG00000252325
28715,ENSG00000206658
28716,ENSG00000206701
28717,ENSG00000252063
28718,ENSG00000206931
28719,ENSG00000222287
28720,ENSG00000207486
28721,ENSG00000252130
28722,ENSG00000252347
28723,ENSG00000201288
28724,ENSG00000200924
28725,ENSG00000252223
28726,ENSG00000222320
28727,ENSG00000202341
28728,ENSG00000223330
28729,ENSG00000251739
28730,ENSG00000223225
28731,ENSG00000212387
28732,ENSG00000206723
28733,ENSG00000252971
28734,ENSG00000200622
28735,ENSG00000207394
28736,ENSG00000252339
28737,ENSG00000206635
28738,ENSG00000222558
28739,ENSG00000207242
28740,ENSG00000200443
28741,ENSG00000207483
28742,ENSG00000222890
28743,ENSG00000252421
28744,ENSG00000201789
28745,ENSG00000207434
28746,ENSG00000252991
28747,ENSG00000206722
28748,ENSG00000201260
28749,ENSG00000222329
28750,ENSG00000222438
28751,ENSG00000201392
28752,ENSG00000199731
28753,ENSG00000206709
28754,ENSG00000207267
28755,ENSG00000201444
28756,ENSG00000206749
28757,ENSG00000199368
28758,ENSG00000200446
28759,ENSG00000222862
28760,ENSG00000252411
28761,ENSG00000252659
28762,ENSG00000252282
28763,ENSG00000200935
28764,ENSG00000200815
28765,ENSG00000252764
28766,ENSG00000212496
28767,ENSG00000199286
28768,ENSG00000251957
28769,ENSG00000252898
28770,ENSG00000200456
28771,ENSG00000252581
28772,ENSG00000200403
28773,ENSG00000222623
28774,ENSG00000252053
28775,ENSG00000251958
28776,ENSG00000206877
28777,ENSG00000207454
28778,ENSG00000207505
28779,ENSG00000212147
28780,ENSG00000201687
28781,ENSG00000252117
28782,ENSG00000212489
28783,ENSG00000252271
28784,ENSG00000212420
28785,ENSG00000200455
28786,ENSG00000207076
28787,ENSG00000251831
28788,ENSG00000199360
28789,ENSG00000253078
28790,ENSG00000207255
28791,ENSG00000222314
28792,ENSG00000207077
28793,ENSG00000199858
28794,ENSG00000252611
28795,ENSG00000207178
28796,ENSG00000199217
28797,ENSG00000206896
28798,ENSG00000200471
28799,ENSG00000206729
28800,ENSG00000207310
28801,ENSG00000199695
28802,ENSG00000251773
28803,ENSG00000202304
28804,ENSG00000201825
28805,ENSG00000239108
28806,ENSG00000222895
28807,ENSG00000202026
28808,ENSG00000223015
28809,ENSG00000252643
28810,ENSG00000252882
28811,ENSG00000202229
28812,ENSG00000223119
28813,ENSG00000222449
28814,ENSG00000201390
28815,ENSG00000251934
28816,ENSG00000206974
28817,ENSG00000206973
28818,ENSG00000252091
28819,ENSG00000200250
28820,ENSG00000222924
28821,ENSG00000252619
28822,ENSG00000252606
28823,ENSG00000207415
28824,ENSG00000207306
28825,ENSG00000252569
28826,ENSG00000212303
28827,ENSG00000200424
28828,ENSG00000222297
28829,ENSG00000207185
28830,ENSG00000212469
28831,ENSG00000199803
28832,ENSG00000207276
28833,ENSG00000251985
28834,ENSG00000207172
28835,ENSG00000201386
28836,ENSG00000201298
28837,ENSG00000222051
28838,ENSG00000200097
28839,ENSG00000212133
28840,ENSG00000200407
28841,ENSG00000251783
28842,ENSG00000252515
28843,ENSG00000202095
28844,ENSG00000253087
28845,ENSG00000202070
28846,ENSG00000212257
28847,ENSG00000212360
28848,ENSG00000252483
28849,ENSG00000207397
28850,ENSG00000201805
28851,ENSG00000206918
28852,ENSG00000252863
28853,ENSG00000207318
28854,ENSG00000222361
28855,ENSG00000201641
28856,ENSG00000200665
28857,ENSG00000206685
28858,ENSG00000222743
28859,ENSG00000252608
28860,ENSG00000277029
28861,ENSG00000238551
28862,ENSG00000252017
28863,ENSG00000207198
28864,ENSG00000252030
28865,ENSG00000212485
28866,ENSG00000252713
28867,ENSG00000223181
28868,ENSG00000206889
28869,ENSG00000206954
28870,ENSG00000222635
28871,ENSG00000200818
28872,ENSG00000200495
28873,ENSG00000252148
28874,ENSG00000207071
28875,ENSG00000238482
28876,ENSG00000200525
28877,ENSG00000200645
28878,ENSG00000238382
28879,ENSG00000252832
28880,ENSG00000252884
28881,ENSG00000200520
28882,ENSG00000207170
28883,ENSG00000199460
28884,ENSG00000223208
28885,ENSG00000239175
28886,ENSG00000251952
28887,ENSG00000252935
28888,ENSG00000207345
28889,ENSG00000252933
28890,ENSG00000252593
28891,ENSG00000252145
28892,ENSG00000207044
28893,ENSG00000206708
28894,ENSG00000212316
28895,ENSG00000201165
28896,ENSG00000207121
28897,ENSG00000252994
28898,ENSG00000252108
28899,ENSG00000199792
28900,ENSG00000252686
28901,ENSG00000207289
28902,ENSG00000252889
28903,ENSG00000207508
28904,ENSG00000253024
28905,ENSG00000212612
28906,ENSG00000202025
28907,ENSG00000207266
28908,ENSG00000212354
28909,ENSG00000200898
28910,ENSG00000200484
28911,ENSG00000223062
28912,ENSG00000212366
28913,ENSG00000252431
28914,ENSG00000212398
28915,ENSG00000200107
28916,ENSG00000212520
28917,ENSG00000201372
28918,ENSG00000199924
28919,ENSG00000212568
28920,ENSG00000200304
28921,ENSG00000252348
28922,ENSG00000207355
28923,ENSG00000252720
28924,ENSG00000199814
28925,ENSG00000253003
28926,ENSG00000252026
28927,ENSG00000207331
28928,ENSG00000206618
28929,ENSG00000252151
28930,ENSG00000199664
28931,ENSG00000222679
28932,ENSG00000212516
28933,ENSG00000212441
28934,ENSG00000252937
28935,ENSG00000252858
28936,ENSG00000199646
28937,ENSG00000199903
28938,ENSG00000207287
28939,ENSG00000212389
28940,ENSG00000202242
28941,ENSG00000201431
28942,ENSG00000251939
28943,ENSG00000206644
28944,ENSG00000202081
28945,ENSG00000252032
28946,ENSG00000252544
28947,ENSG00000202184
28948,ENSG00000200571
28949,ENSG00000200350
28950,ENSG00000206598
28951,ENSG00000199784
28952,ENSG00000251859
28953,ENSG00000207160
28954,ENSG00000199827
28955,ENSG00000252400
28956,ENSG00000206583
28957,ENSG00000206804
28958,ENSG00000251804
28959,ENSG00000206606
28960,ENSG00000207144
28961,ENSG00000199326
28962,ENSG00000252125
28963,ENSG00000212348
28964,ENSG00000199594
28965,ENSG00000201711
28966,ENSG00000223306
28967,ENSG00000201223
28968,ENSG00000202089
28969,ENSG00000212314
28970,ENSG00000252626
28971,ENSG00000200175
28972,ENSG00000206880
28973,ENSG00000207459
28974,ENSG00000199295
28975,ENSG00000199492
28976,ENSG00000252948
28977,ENSG00000252996
28978,ENSG00000206969
28979,ENSG00000201452
28980,ENSG00000202259
28981,ENSG00000212157
28982,ENSG00000212140
28983,ENSG00000212207
28984,ENSG00000201179
28985,ENSG00000206752
28986,ENSG00000206949
28987,ENSG00000201775
28988,ENSG00000212564
28989,ENSG00000202172
28990,ENSG00000222870
28991,ENSG00000202534
28992,ENSG00000199645
28993,ENSG00000200528
28994,ENSG00000252475
28995,ENSG00000251971
28996,ENSG00000251841
28997,ENSG00000202296
28998,ENSG00000206613
28999,ENSG00000252334
29000,ENSG00000252137
29001,ENSG00000200444
29002,ENSG00000207167
29003,ENSG00000221676
29004,ENSG00000210678
29005,ENSG00000210709
29006,ENSG00000210181
29007,ENSG00000210839
29008,ENSG00000221059
29009,ENSG00000221038
29010,ENSG00000221387
29011,ENSG00000252019
29012,ENSG00000221562
29013,ENSG00000221468
29014,ENSG00000252351
29015,ENSG00000251961
29016,ENSG00000252027
29017,ENSG00000221206
29018,ENSG00000221518
29019,ENSG00000251883
29020,ENSG00000221340
29021,ENSG00000221023
29022,ENSG00000221363
29023,ENSG00000221583
29024,ENSG00000252603
29025,ENSG00000221375
29026,ENSG00000252620
29027,ENSG00000221725
29028,ENSG00000210841
29029,ENSG00000221216
29030,ENSG00000238561
29031,ENSG00000221015
29032,ENSG00000221114
29033,ENSG00000221440
29034,ENSG00000251835
29035,ENSG00000221574
29036,ENSG00000221806
29037,ENSG00000221571
29038,ENSG00000252684
29039,ENSG00000221255
29040,ENSG00000221046
29041,ENSG00000252118
29042,ENSG00000221507
29043,ENSG00000221527
29044,ENSG00000221564
29045,ENSG00000206832
29046,ENSG00000238923
29047,ENSG00000251905
29048,ENSG00000252244
29049,ENSG00000252770
29050,ENSG00000252654
29051,ENSG00000238606
29052,ENSG00000251767
29053,ENSG00000238782
29054,ENSG00000271841
29055,ENSG00000252796
29056,ENSG00000251839
29057,ENSG00000252222
29058,ENSG00000238468
29059,ENSG00000252174
29060,ENSG00000238959
29061,ENSG00000251712
29062,ENSG00000238558
29063,ENSG00000252482
29064,ENSG00000239099
29065,ENSG00000239081
29066,ENSG00000252353
29067,ENSG00000238610
29068,ENSG00000238750
29069,ENSG00000252568
29070,ENSG00000252429
29071,ENSG00000252644
29072,ENSG00000238904
29073,ENSG00000252983
29074,ENSG00000251707
29075,ENSG00000238446
29076,ENSG00000252206
29077,ENSG00000251726
29078,ENSG00000252363
29079,ENSG00000238829
29080,ENSG00000238830
29081,ENSG00000251787
29082,ENSG00000238386
29083,ENSG00000251991
29084,ENSG00000238304
29085,ENSG00000252369
29086,ENSG00000251981
29087,ENSG00000252514
29088,ENSG00000238590
29089,ENSG00000239078
29090,ENSG00000238709
29091,ENSG00000238365
29092,ENSG00000238880
29093,ENSG00000251747
29094,ENSG00000251706
29095,ENSG00000238653
29096,ENSG00000238417
29097,ENSG00000252457
29098,ENSG00000238949
29099,ENSG00000239115
29100,ENSG00000252178
29101,ENSG00000252750
29102,ENSG00000251868
29103,ENSG00000239105
29104,ENSG00000239010
29105,ENSG00000251880
29106,ENSG00000253054
29107,ENSG00000251891
29108,ENSG00000238778
29109,ENSG00000252507
29110,ENSG00000238924
29111,ENSG00000251892
29112,ENSG00000238884
29113,ENSG00000238500
29114,ENSG00000239003
29115,ENSG00000238731
29116,ENSG00000238785
29117,ENSG00000238540
29118,ENSG00000238609
29119,ENSG00000239007
29120,ENSG00000238719
29121,ENSG00000238704
29122,ENSG00000252080
29123,ENSG00000238808
29124,ENSG00000238370
29125,ENSG00000238542
29126,ENSG00000251919
29127,ENSG00000238842
29128,ENSG00000238523
29129,ENSG00000252700
29130,ENSG00000252645
29131,ENSG00000238735
29132,ENSG00000252242
29133,ENSG00000252749
29134,ENSG00000239119
29135,ENSG00000238302
29136,ENSG00000252413
29137,ENSG00000251720
29138,ENSG00000251745
29139,ENSG00000238964
29140,ENSG00000238632
29141,ENSG00000238812
29142,ENSG00000253056
29143,ENSG00000251937
29144,ENSG00000238441
29145,ENSG00000238987
29146,ENSG00000238447
29147,ENSG00000238427
29148,ENSG00000252597
29149,ENSG00000239053
29150,ENSG00000238364
29151,ENSG00000238777
29152,ENSG00000252590
29153,ENSG00000238452
29154,ENSG00000238698
29155,ENSG00000238357
29156,ENSG00000252548
29157,ENSG00000252739
29158,ENSG00000238789
29159,ENSG00000252264
29160,ENSG00000252003
29161,ENSG00000238759
29162,ENSG00000253023
29163,ENSG00000238431
29164,ENSG00000238562
29165,ENSG00000252469
29166,ENSG00000253098
29167,ENSG00000238730
29168,ENSG00000238380
29169,ENSG00000238584
29170,ENSG00000238457
29171,ENSG00000239082
29172,ENSG00000238406
29173,ENSG00000252934
29174,ENSG00000238950
29175,ENSG00000252057
29176,ENSG00000251724
29177,ENSG00000238962
29178,ENSG00000252417
29179,ENSG00000238374
29180,ENSG00000253043
29181,ENSG00000238788
29182,ENSG00000252407
29183,ENSG00000239102
29184,ENSG00000238419
29185,ENSG00000238998
29186,ENSG00000252872
29187,ENSG00000239185
29188,ENSG00000252275
29189,ENSG00000252532
29190,ENSG00000238721
29191,ENSG00000239151
29192,ENSG00000238913
29193,ENSG00000239168
29194,ENSG00000251914
29195,ENSG00000274978
29196,ENSG00000252707
29197,ENSG00000212413
29198,ENSG00000212451
29199,ENSG00000212518
29200,ENSG00000212429
29201,ENSG00000276027
29202,ENSG00000201659
29203,ENSG00000201348
29204,ENSG00000199212
29205,ENSG00000207340
29206,ENSG00000238825
29207,ENSG00000278099
29208,ENSG00000277610
29209,ENSG00000201558
29210,ENSG00000206585
29211,ENSG00000207501
29212,ENSG00000207205
29213,ENSG00000207349
29214,ENSG00000206737
29215,ENSG00000275538
29216,ENSG00000202408
29217,ENSG00000199879
29218,ENSG00000252826
29219,ENSG00000201699
29220,ENSG00000274428
29221,ENSG00000275291
29222,ENSG00000274210
29223,ENSG00000277918
29224,ENSG00000273768
29225,ENSG00000206828
29226,ENSG00000270722
29227,ENSG00000207110
29228,ENSG00000200597
29229,ENSG00000200997
29230,ENSG00000201098
29231,ENSG00000201242
29232,ENSG00000201690
29233,ENSG00000223158
29234,ENSG00000207325
29235,ENSG00000206617
29236,ENSG00000206920
29237,ENSG00000207474
29238,ENSG00000206697
29239,ENSG00000255156
29240,ENSG00000200138
29241,ENSG00000200629
29242,ENSG00000201121
29243,ENSG00000201900
29244,ENSG00000207155
29245,ENSG00000222351
29246,ENSG00000199933
29247,ENSG00000202354
29248,ENSG00000201955
29249,ENSG00000199788
29250,ENSG00000200686
29251,ENSG00000207157
29252,ENSG00000206854
29253,ENSG00000206800
29254,ENSG00000223298
29255,ENSG00000207458
29256,ENSG00000207495
29257,ENSG00000201023
29258,ENSG00000202297
29259,ENSG00000202412
29260,ENSG00000207036
29261,ENSG00000252106
29262,ENSG00000252147
29263,ENSG00000252316
29264,ENSG00000202124
29265,ENSG00000200537
29266,ENSG00000201470
29267,ENSG00000200064
29268,ENSG00000202441
29269,ENSG00000207011
29270,ENSG00000200526
29271,ENSG00000201638
29272,ENSG00000201818
29273,ENSG00000212409
29274,ENSG00000199400
29275,ENSG00000252487
29276,ENSG00000201377
29277,ENSG00000199605
29278,ENSG00000238711
29279,ENSG00000200211
29280,ENSG00000202151
29281,ENSG00000222733
29282,ENSG00000222148
29283,ENSG00000201649
29284,ENSG00000212418
29285,ENSG00000252034
29286,ENSG00000116747
29287,ENSG00000169855
29288,ENSG00000185008
29289,ENSG00000229478
29290,ENSG00000154134
29291,ENSG00000154133
29292,ENSG00000067900
29293,ENSG00000263006
29294,ENSG00000134318
29295,ENSG00000228639
29296,ENSG00000067836
29297,ENSG00000149489
29298,ENSG00000125995
29299,ENSG00000065371
29300,ENSG00000114547
29301,ENSG00000145491
29302,ENSG00000250600
29303,ENSG00000185483
29304,ENSG00000223949
29305,ENSG00000169071
29306,ENSG00000069667
29307,ENSG00000245534
29308,ENSG00000259482
29309,ENSG00000198963
29310,ENSG00000224825
29311,ENSG00000143365
29312,ENSG00000047936
29313,ENSG00000104237
29314,ENSG00000183638
29315,ENSG00000102218
29316,ENSG00000164610
29317,ENSG00000205763
29318,ENSG00000132383
29319,ENSG00000117748
29320,ENSG00000258392
